CL.,OBJECT,OBJECT VALUE,DOC.NUMBER,TABLE NAME,TABLE KEY,FIELD NAME,CHANGE INDICATOR,TEXT FLAG,UNIT,UNIT.1,CUKY,CUKY.1,NEW VALUE,OLD VALUE,DATA AGING FILTER
200,KRED           ,1004625,3217998,LFA1            ,2000001004625,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004201,3217999,LFA1            ,2000001004201,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004201,3217999,LFA1            ,2000001004201,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004201,3217999,LFA1            ,2000001004201,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1004201,3217999,LFA1            ,2000001004201,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1003442,3218000,LFA1            ,2000001003442,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1003442,3218000,LFA1            ,2000001003442,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1003442,3218000,LFA1            ,2000001003442,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1003442,3218000,LFA1            ,2000001003442,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004845,3218001,LFA1            ,2000001004845,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004845,3218001,LFA1            ,2000001004845,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004845,3218001,LFA1            ,2000001004845,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1004845,3218001,LFA1            ,2000001004845,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004766,3218002,LFA1            ,2000001004766,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004766,3218002,LFA1            ,2000001004766,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004766,3218002,LFA1            ,2000001004766,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1004766,3218002,LFA1            ,2000001004766,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004718,3218003,LFA1            ,2000001004718,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004718,3218003,LFA1            ,2000001004718,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004718,3218003,LFA1            ,2000001004718,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004718,3218003,LFA1            ,2000001004718,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1004638,3218004,LFA1            ,2000001004638,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004638,3218004,LFA1            ,2000001004638,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004638,3218004,LFA1            ,2000001004638,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1004638,3218004,LFA1            ,2000001004638,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004391,3218005,LFA1            ,2000001004391,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1004391,3218005,LFA1            ,2000001004391,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004391,3218005,LFA1            ,2000001004391,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004391,3218005,LFA1            ,2000001004391,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004299,3218006,LFA1            ,2000001004299,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004299,3218006,LFA1            ,2000001004299,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1004299,3218006,LFA1            ,2000001004299,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004299,3218006,LFA1            ,2000001004299,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004283,3218007,LFA1            ,2000001004283,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004283,3218007,LFA1            ,2000001004283,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1004283,3218007,LFA1            ,2000001004283,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1004283,3218007,LFA1            ,2000001004283,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1003451,3218008,LFA1            ,2000001003451,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1003451,3218008,LFA1            ,2000001003451,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1003451,3218008,LFA1            ,2000001003451,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1003451,3218008,LFA1            ,2000001003451,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1003400,3218009,LFA1            ,2000001003400,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1003400,3218009,LFA1            ,2000001003400,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1003400,3218009,LFA1            ,2000001003400,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1003400,3218009,LFA1            ,2000001003400,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002326,3218010,LFA1            ,2000001002326,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002326,3218010,LFA1            ,2000001002326,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002326,3218010,LFA1            ,2000001002326,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1002326,3218010,LFA1            ,2000001002326,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002348,3218011,LFA1            ,2000001002348,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002348,3218011,LFA1            ,2000001002348,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1002348,3218011,LFA1            ,2000001002348,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002348,3218011,LFA1            ,2000001002348,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002288,3218012,LFA1            ,2000001002288,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002288,3218012,LFA1            ,2000001002288,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1002288,3218012,LFA1            ,2000001002288,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002288,3218012,LFA1            ,2000001002288,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002077,3218013,LFA1            ,2000001002077,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002077,3218013,LFA1            ,2000001002077,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1002077,3218013,LFA1            ,2000001002077,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002077,3218013,LFA1            ,2000001002077,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002020,3218014,LFA1            ,2000001002020,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002020,3218014,LFA1            ,2000001002020,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1002020,3218014,LFA1            ,2000001002020,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002020,3218014,LFA1            ,2000001002020,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001410,3218015,LFA1            ,2000001001410,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001410,3218015,LFA1            ,2000001001410,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001410,3218015,LFA1            ,2000001001410,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001410,3218015,LFA1            ,2000001001410,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001408,3218016,LFA1            ,2000001001408,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001408,3218016,LFA1            ,2000001001408,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001408,3218016,LFA1            ,2000001001408,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001408,3218016,LFA1            ,2000001001408,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001363,3218017,LFA1            ,2000001001363,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001363,3218017,LFA1            ,2000001001363,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001363,3218017,LFA1            ,2000001001363,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001363,3218017,LFA1            ,2000001001363,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001294,3218018,LFA1            ,2000001001294,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001294,3218018,LFA1            ,2000001001294,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001294,3218018,LFA1            ,2000001001294,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001294,3218018,LFA1            ,2000001001294,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001033,3218019,LFA1            ,2000001001033,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001033,3218019,LFA1            ,2000001001033,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001033,3218019,LFA1            ,2000001001033,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001033,3218019,LFA1            ,2000001001033,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000866,3218020,LFA1            ,2000001000866,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000866,3218020,LFA1            ,2000001000866,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000866,3218020,LFA1            ,2000001000866,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000866,3218020,LFA1            ,2000001000866,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002200,3218021,LFA1            ,2000001002200,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1002200,3218021,LFA1            ,2000001002200,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002200,3218021,LFA1            ,2000001002200,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002200,3218021,LFA1            ,2000001002200,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002166,3218022,LFA1            ,2000001002166,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002166,3218022,LFA1            ,2000001002166,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1002166,3218022,LFA1            ,2000001002166,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002166,3218022,LFA1            ,2000001002166,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002149,3218023,LFA1            ,2000001002149,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002149,3218023,LFA1            ,2000001002149,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1002149,3218023,LFA1            ,2000001002149,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002149,3218023,LFA1            ,2000001002149,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002038,3218024,LFA1            ,2000001002038,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002038,3218024,LFA1            ,2000001002038,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1002038,3218024,LFA1            ,2000001002038,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1002038,3218024,LFA1            ,2000001002038,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001416,3218025,LFA1            ,2000001001416,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001416,3218025,LFA1            ,2000001001416,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001416,3218025,LFA1            ,2000001001416,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001416,3218025,LFA1            ,2000001001416,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001409,3218026,LFA1            ,2000001001409,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001409,3218026,LFA1            ,2000001001409,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001409,3218026,LFA1            ,2000001001409,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001409,3218026,LFA1            ,2000001001409,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001407,3218027,LFA1            ,2000001001407,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001407,3218027,LFA1            ,2000001001407,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001407,3218027,LFA1            ,2000001001407,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001407,3218027,LFA1            ,2000001001407,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001383,3218028,LFA1            ,2000001001383,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001383,3218028,LFA1            ,2000001001383,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001383,3218028,LFA1            ,2000001001383,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001383,3218028,LFA1            ,2000001001383,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001370,3218029,LFA1            ,2000001001370,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001370,3218029,LFA1            ,2000001001370,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001370,3218029,LFA1            ,2000001001370,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001370,3218029,LFA1            ,2000001001370,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001360,3218030,LFA1            ,2000001001360,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001360,3218030,LFA1            ,2000001001360,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001360,3218030,LFA1            ,2000001001360,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001360,3218030,LFA1            ,2000001001360,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001063,3218031,LFA1            ,2000001001063,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001063,3218031,LFA1            ,2000001001063,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001063,3218031,LFA1            ,2000001001063,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001063,3218031,LFA1            ,2000001001063,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001016,3218032,LFA1            ,2000001001016,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001016,3218032,LFA1            ,2000001001016,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1001016,3218032,LFA1            ,2000001001016,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1001016,3218032,LFA1            ,2000001001016,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000857,3218033,LFA1            ,2000001000857,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000857,3218033,LFA1            ,2000001000857,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000857,3218033,LFA1            ,2000001000857,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000857,3218033,LFA1            ,2000001000857,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000837,3218034,LFA1            ,2000001000837,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000837,3218034,LFA1            ,2000001000837,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000837,3218034,LFA1            ,2000001000837,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000837,3218034,LFA1            ,2000001000837,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000779,3218035,LFA1            ,2000001000779,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000779,3218035,LFA1            ,2000001000779,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000779,3218035,LFA1            ,2000001000779,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000779,3218035,LFA1            ,2000001000779,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000722,3218036,LFA1            ,2000001000722,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000722,3218036,LFA1            ,2000001000722,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000722,3218036,LFA1            ,2000001000722,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000722,3218036,LFA1            ,2000001000722,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000533,3218037,LFA1            ,2000001000533,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000533,3218037,LFA1            ,2000001000533,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000533,3218037,LFA1            ,2000001000533,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000533,3218037,LFA1            ,2000001000533,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          INT002AD_DEFAULT                            ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          TEL001AD_DEFAULT                            ,VALID_FROM         ,E               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          TEL001AD_HOME                               ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          TEL001AD_HOME                               ,VALID_FROM         ,E               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          TEL001AD_NMBDEFA                            ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          INT001AD_HOME                               ,VALID_FROM         ,E               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          INT001AD_HOME                               ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          TEL001AD_NMBDEFA                            ,VALID_FROM         ,E               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          URI001AD_HOME                               ,VALID_FROM         ,E               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          URI001AD_DEFAULT                            ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          URI001AD_DEFAULT                            ,VALID_FROM         ,E               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          URI001AD_HOME                               ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          TEL001AD_DEFAULT                            ,KEY                ,I               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADR6            ,2000000026981          00010101001                                 ,FLGDEFAULT         ,U               ,1,    ,    ,    ,    ,                                ,X                                ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADR6            ,2000000026981          00010101002                                 ,FLGDEFAULT         ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,ADRESSE        ,BP  0000026981                                     ,3218038,ADRU            ,2000000026981          INT001AD_DEFAULT                            ,VALID_FROM         ,E               ,1,    ,    ,    ,    ,                                ,                                 ,                 
200,KRED           ,1000515,3218039,LFA1            ,2000001000515,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000515,3218039,LFA1            ,2000001000515,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000515,3218039,LFA1            ,2000001000515,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000515,3218039,LFA1            ,2000001000515,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000447,3218040,LFA1            ,2000001000447,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000447,3218040,LFA1            ,2000001000447,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000447,3218040,LFA1            ,2000001000447,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000447,3218040,LFA1            ,2000001000447,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000723,3218041,LFA1            ,2000001000723,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000723,3218041,LFA1            ,2000001000723,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000723,3218041,LFA1            ,2000001000723,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000723,3218041,LFA1            ,2000001000723,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000540,3218042,LFA1            ,2000001000540,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000540,3218042,LFA1            ,2000001000540,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000540,3218042,LFA1            ,2000001000540,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000540,3218042,LFA1            ,2000001000540,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000523,3218043,LFA1            ,2000001000523,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000523,3218043,LFA1            ,2000001000523,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000523,3218043,LFA1            ,2000001000523,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000523,3218043,LFA1            ,2000001000523,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000506,3218044,LFA1            ,2000001000506,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000506,3218044,LFA1            ,2000001000506,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000506,3218044,LFA1            ,2000001000506,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000506,3218044,LFA1            ,2000001000506,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000361,3218045,LFA1            ,2000001000361,LOEVM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000361,3218045,LFA1            ,2000001000361,SPERQ              ,U               ,1,    ,    ,    ,    ,99,                                 ,                 
200,KRED           ,1000361,3218045,LFA1            ,2000001000361,SPERR              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
200,KRED           ,1000361,3218045,LFA1            ,2000001000361,SPERM              ,U               ,1,    ,    ,    ,    ,X                               ,                                 ,                 
